file,sentence,score
common_voice_en_24895697.mp3,Wood Buffalo is located directly north of the Athabasca Oil Sands.,0.25
common_voice_en_24949178.mp3,He was particularly noted for his work on protecting the natural environment.,0.25
common_voice_en_23830007.mp3,Guy was married to Beverly Guy.,0.25
common_voice_en_23830015.mp3,"His head was always high, his mane was always flying.",0.25
common_voice_en_23846346.mp3,The Incahuasi Archeological complex is located there.,0.25
common_voice_en_23846356.mp3,"""Black Hawk"" was a name that Brigham Young, in jest, called the Ute leader.",0.25
common_voice_en_23846359.mp3,"Local stores are Co-op on Willoughby Road, and Asda on Burringham Road.",0.25
common_voice_en_23846399.mp3,"He is interred at the United States Naval Academy Cemetery in Annapolis, Maryland.",0.25
common_voice_en_26985968.mp3,There seemed nothing common or unclean that fresh morning.,0.25
common_voice_en_19519436.mp3,File rate is different from service level.,0.25
common_voice_en_19519439.mp3,He was well known as a lecturer on English literature and the Orient.,0.25
common_voice_en_19946508.mp3,"""The Pebbles and Bamm-Bamm Show"" is the first spinoff series of ""The Flintstones"".",0.25
common_voice_en_19946555.mp3,These accounts may also refer to the Selk'nam people.,0.25
common_voice_en_19946558.mp3,A related data structure is the Young tableau.,0.25
common_voice_en_19946621.mp3,The Dolly Copp campground is located here.,0.25
common_voice_en_19946654.mp3,"This made Benji annoyed, and he tried to make him choose a team.",0.25
common_voice_en_19946670.mp3,It is the administrative headquarters of Dungarpur District.,0.25
common_voice_en_19946674.mp3,The original Canadian cassette issue of this album came in a glow-in-the-dark cassette shell.,0.25
common_voice_en_19946700.mp3,After this no new praetors were added even though the number of provinces increased.,0.25
common_voice_en_27637591.mp3,MacDonald has since started another relationship and married.,0.25
common_voice_en_27637702.mp3,"Cournoyer was born in Drummondville, Quebec.",0.25
common_voice_en_27637831.mp3,Croatia is a major tourist centre.,0.25
common_voice_en_89079.mp3,A young kid is walking very carefully.,0.25
common_voice_en_21183215.mp3,It lives in water at about above sea level.,0.25
common_voice_en_21183217.mp3,The quality of the river has now greatly improved.,0.25
common_voice_en_21183277.mp3,"Together, the couple has four children, ten grandchildren and two great-grandchildren.",0.25
common_voice_en_21183323.mp3,"He served under Sherman, who regarded him highly.",0.25
common_voice_en_21183327.mp3,"Willy is controlled using only left, right and jump.",0.25
common_voice_en_30650356.mp3,The song also charted in Austria and Switzerland.,0.25
common_voice_en_30650437.mp3,Its site is located in Asiatic Turkey.,0.25
common_voice_en_30650438.mp3,Louis Turner was the team captain.,0.25
common_voice_en_19744068.mp3,"First, he received a Fellowship from the Rockefeller Foundation.",0.25
common_voice_en_19744544.mp3,"He was educated by the Irish Christian Brothers at Saint Mary's College, Crosby.",0.25
common_voice_en_19744886.mp3,It is part of the London census metropolitan area.,0.25
common_voice_en_19751408.mp3,The ad aired again during the Republican National Convention.,0.25
common_voice_en_19793965.mp3,Vincent was born in Toulouse in Gaul.,0.25
common_voice_en_19692698.mp3,"No additional information has been located, and its fate is unknown.",0.25
common_voice_en_19692953.mp3,"Andrews enlisted Jules to sing the song, while Andrews himself played the piano.",0.25
common_voice_en_19692962.mp3,Today it is occupied by a golf club and the Musick Memorial Radio Station.,0.25
common_voice_en_19693090.mp3,The Eastern crosier is found in two common forms.,0.25
common_voice_en_19693142.mp3,He coined Thai words from English which are in use today.,0.25
common_voice_en_19693154.mp3,"Early on, he was an actor in at the Burgtheater in Vienna.",0.25
common_voice_en_19693193.mp3,"Attree writes as the editor at large for the satirical magazine ""The Chap"".",0.25
common_voice_en_19693212.mp3,"A novel, ""Opening Day"", was published the following year.",0.25
common_voice_en_19693265.mp3,"A four-time Pro Bowl selection, Madison also played for the New York Giants.",0.25
common_voice_en_18714950.mp3,Kingswear is not mentioned in the Domesday Book.,0.25
common_voice_en_18714978.mp3,It is often erroneously called Masson's trichrome.,0.25
common_voice_en_18715610.mp3,John Lanham is currently Chairman of the Parish.,0.25
common_voice_en_18715652.mp3,Elmhurst is located at above sea level.,0.25
common_voice_en_18715661.mp3,At the time of his death only the horse had been cast.,0.25
common_voice_en_18715662.mp3,It will be renamed South Coast Marketplace.,0.25
common_voice_en_18715676.mp3,"He now teaches at the University of California, Irvine.",0.25
common_voice_en_27270001.mp3,The exact form of the angels is uncertain.,0.25
common_voice_en_27284720.mp3,Carrasquel was married to Virginia Johnson.,0.25
common_voice_en_27284744.mp3,There was always a family presence and the locals protected us.,0.25
common_voice_en_27344551.mp3,He continued his secondary education in Ravenna at the Dante Alighieri High School.,0.25
common_voice_en_27344649.mp3,"She has been called one of ""Australia's most important and admired writers"".",0.25
common_voice_en_25353880.mp3,This gave them political and military power over the people.,0.25
common_voice_en_25353916.mp3,He has also appeared several times on the Audi Channel.,0.25
common_voice_en_25357984.mp3,"This game is similar in concept to the venerable ""Starfire"" system.",0.25
common_voice_en_25359217.mp3,Watford Stadium station will not re-open.,0.25
common_voice_en_25359389.mp3,It's resistant to small arms fire and shrapnel.,0.25
common_voice_en_25380141.mp3,Reading disorder is also called dyslexia.,0.25
common_voice_en_25380226.mp3,The Bears eventually make it to the championship game.,0.25
common_voice_en_19905124.mp3,With Hapoel he won an Israeli State Cup.,0.25
common_voice_en_19905171.mp3,Eutychius was born at Theium in Phrygia.,0.25
common_voice_en_19905233.mp3,"Later, Russian forces used it in the First Chechen War.",0.25
common_voice_en_19905235.mp3,The title track is known by a number of slightly different names.,0.25
common_voice_en_19905288.mp3,"Following German reunification, the East German leagues were merged into the West German system.",0.25
common_voice_en_23893408.mp3,"Bulfinch himself lived on Bowdoin Street, briefly.",0.25
common_voice_en_23893457.mp3,The bureau was re-integrated into Tupolev the following year.,0.25
common_voice_en_23893524.mp3,This characteristic derives from large numbers of fine white hairs on the leaves.,0.25
common_voice_en_23893687.mp3,There exist several circulating outtakes from the album.,0.25
common_voice_en_23893756.mp3,Thaxton earned a doctorate in physical chemistry from Iowa State University.,0.25
common_voice_en_23893769.mp3,"As a young child, he was adopted from an orphanage.",0.25
common_voice_en_23893795.mp3,The yolk is absorbed by the developing young.,0.25
common_voice_en_23893820.mp3,At that time there were no printing shops in Finland.,0.25
common_voice_en_23911915.mp3,During her early childhood she was a ballet dancer.,0.25
common_voice_en_19852663.mp3,Paris Dauphine University is nearby.,0.25
common_voice_en_19852665.mp3,"Sutro was born in Aachen, Germany.",0.25
common_voice_en_19852943.mp3,Eight women in all have won this award multiple times.,0.25
common_voice_en_19853435.mp3,He also had a further son and a daughter from a previous marriage.,0.25
common_voice_en_19853440.mp3,It is a leftbank tributary to the river Meuse.,0.25
common_voice_en_19853445.mp3,There are several conservation areas located in the municipality.,0.25
common_voice_en_19853460.mp3,"She concluded that the album is ""impossible to label"".",0.25
common_voice_en_19853682.mp3,"And on the Southwest is Vestine, and Richardson on the south.",0.25
common_voice_en_19853808.mp3,The development and transition to this new assessment system will take several years.,0.25
common_voice_en_19853815.mp3,"Coldbackie lies at the mouth of the Kyle of Tongue, north east of Tongue.",0.25
common_voice_en_19867251.mp3,Chesbro pitched the Highlanders' first game.,0.25
common_voice_en_19867292.mp3,The Swale forms both a National Nature Reserve and a Special Protection Area.,0.25
common_voice_en_19867622.mp3,Martino also had a trial at Leeds United.,0.25
common_voice_en_19867849.mp3,A temporary cornerstone was laid by the end of the year.,0.25
common_voice_en_19867853.mp3,Further changes were made to the structure in the early modern period.,0.25
common_voice_en_19867881.mp3,The school colors are brown and gold.,0.25
common_voice_en_19868040.mp3,"His father is British, his mother is German.",0.25
common_voice_en_20031186.mp3,"Born in Eastman, Georgia, Cotton moved to Lake Wales around the age of nine.",0.25
common_voice_en_20031267.mp3,In his last years he had suffered from Parkinson's disease.,0.25
common_voice_en_20031312.mp3,"It was secularist, though not as vocally so as the Progressive Party.",0.25
common_voice_en_20031462.mp3,It occurs more commonly in older people.,0.25
common_voice_en_20031866.mp3,"There is no public access, however, to the Prescott Peninsula.",0.25
common_voice_en_20166626.mp3,Members of the Cabinet are listed in boldface.,0.25
common_voice_en_20166650.mp3,"Van released one album, ""Classica"".",0.25
common_voice_en_20167043.mp3,There is also a local preschool run by the Navajo Nation.,0.25
common_voice_en_20167339.mp3,Mount Pearl South has seen an expansion in big-box retail outlets in recent years.,0.25
common_voice_en_20168219.mp3,He found an English translator in Joseph Leftwich.,0.25
common_voice_en_21493936.mp3,One of these is related to the original quintic by mirror symmetry.,0.25
common_voice_en_21493941.mp3,He died in a presumed accidental airplane crash barely a year after his election.,0.25
common_voice_en_21493944.mp3,He wrote his first poems while in grammar school.,0.25
common_voice_en_21493960.mp3,The barrel is chromium-plated for extended life.,0.25
common_voice_en_21493967.mp3,"The township is east of Ebensburg, the Cambria County seat, and southwest of Altoona.",0.25
common_voice_en_21507111.mp3,Berg was born and grew up in Eskilstuna.,0.25
common_voice_en_22758601.mp3,Many of Canberra's oldest dwellings are in this district.,0.25
common_voice_en_22758613.mp3,"Furthermore, crime continued to decline for the following ten years.",0.25
common_voice_en_25640024.mp3,"This time, they have upgraded their gear and are still using the same moniker.",0.25
common_voice_en_25640025.mp3,Actor Leigh Whipper was her son.,0.25
common_voice_en_25640068.mp3,It was then remodelled by James of Saint George.,0.25
common_voice_en_25640092.mp3,The Canadian indie rock band The Violet Archers is named for Archer.,0.25
common_voice_en_25640396.mp3,The couple fall in love and are married.,0.25
common_voice_en_25640550.mp3,"He was a ""Nisei"", which means that he is a second generation Japanese American.",0.25
common_voice_en_25640599.mp3,Shallow Water is the northern terminus of the Garden City Western Railway.,0.25
common_voice_en_27870702.mp3,She was also a member of the Toronto Mendelssohn Choir.,0.25
common_voice_en_27870809.mp3,She was Britain's first Muslim war heroine.,0.25
common_voice_en_27871013.mp3,"He was born and raised in Modena, Italy.",0.25
common_voice_en_27871330.mp3,Thereafter they formed part of the new South African honours system.,0.25
common_voice_en_27871353.mp3,His burial place is a debated issue.,0.25
common_voice_en_27871385.mp3,There is precedent for such a sacred road at other complexes.,0.25
common_voice_en_28852425.mp3,After the end of the war he worked as a manager in Kuwait.,0.25
common_voice_en_28852498.mp3,Guichard is no longer involved with the station but has maintained local media presence.,0.25
common_voice_en_28852636.mp3,The film was directed by Michael Wadleigh.,0.25
common_voice_en_28852736.mp3,It flows through the Magdalena River Valley.,0.25
common_voice_en_28852959.mp3,They contributed six tracks along with other early Boston Hardcore band Gang Green.,0.25
common_voice_en_28853042.mp3,Cincotta became known for her community organizing style.,0.25
common_voice_en_28853066.mp3,Warne added that she had married and divorced the pianist twice.,0.25
common_voice_en_28853254.mp3,"After this, Nordenfelt and Garrett parted company.",0.25
common_voice_en_28853282.mp3,All the party's top posts were not contested at that time.,0.25
common_voice_en_18838386.mp3,The A and D taxiways were built at the same time as the runway.,0.25
common_voice_en_18884146.mp3,Dunbar was Rotten and the same was North Berwick.,0.25
common_voice_en_18884153.mp3,She has since returned several times to judge the pageant.,0.25
common_voice_en_18884163.mp3,"The North Sea Race, is a yacht race which takes place annually.",0.25
common_voice_en_18884662.mp3,However the spread of the English language took much longer here than elsewhere.,0.25
common_voice_en_18884681.mp3,"At one time, there was a fourth flavor, banana.",0.25
common_voice_en_18890717.mp3,It is also played at the end of every Denver Broncos home victory.,0.25
common_voice_en_18890720.mp3,He continues work in the theatre and on television.,0.25
common_voice_en_18890726.mp3,The first year of certification is free of charge.,0.25
common_voice_en_18890729.mp3,Harlow's Playhouse Theatre is in the town.,0.25
common_voice_en_18890752.mp3,She spent a year mentoring students at University of Sheffield Union of Students.,0.25
common_voice_en_18893554.mp3,"In the United States, the earliest settlers claimed land by simply fencing it in.",0.25
common_voice_en_18893578.mp3,The Mayo River crossing is still visible.,0.25
common_voice_en_18893582.mp3,He was one of the earliest members of the Gaelic League.,0.25
common_voice_en_18893594.mp3,The new version was also set in a different key than the original.,0.25
common_voice_en_18893845.mp3,The commune is traversed by the river Calavon.,0.25
common_voice_en_18893948.mp3,Early programming was noted for its creativity and innovation.,0.25
common_voice_en_18900789.mp3,This time there was no doubt about Albertsen being the scorer.,0.25
common_voice_en_18900793.mp3,None of this work was signed and most of it remains unattributed.,0.25
common_voice_en_18909318.mp3,Crouse is now married to Rick Blue.,0.25
common_voice_en_18909324.mp3,Stagecoach service was later established across the span.,0.25
common_voice_en_18909337.mp3,High school students from Rye attend Portsmouth High School.,0.25
common_voice_en_18909367.mp3,Haworth Band is one of the oldest secular musical organisations in the Keighley area.,0.25
common_voice_en_18935276.mp3,"At the time, he was the longest-serving premier of the colony.",0.25
common_voice_en_18935306.mp3,"At the same time, he applied himself with success to mathematics.",0.25
common_voice_en_18935388.mp3,"Harold Dick was born in Lawrence, Massachusetts and died in Wichita, Kansas.",0.25
common_voice_en_18963322.mp3,Rather it concerned only credentials and Taiwan had never been a member.,0.25
common_voice_en_18963328.mp3,This element involves two main steps.,0.25
common_voice_en_18967262.mp3,The French Government had already shown interest in leading the operation.,0.25
common_voice_en_18985405.mp3,The small system eventually trekked west-northwesterly.,0.25
common_voice_en_18985421.mp3,"""Clash of Ninja"" has received mixed reactions from several video game publications.",0.25
common_voice_en_18985423.mp3,These early machines were not reliable enough to be self-sufficient.,0.25
common_voice_en_18985431.mp3,It discusses each member of the household of the Prophet.,0.25
common_voice_en_18985432.mp3,Instead of school I went to the library or the art gallery.,0.25
common_voice_en_18985468.mp3,The self-injury can increase during times of stress.,0.25
common_voice_en_18985497.mp3,These are well used for practical training by local rock-climbers.,0.25
common_voice_en_18985520.mp3,The film consists primarily of the interactions between the characters.,0.25
common_voice_en_19005141.mp3,Artworx's first poker game was followed by several sequels.,0.25
common_voice_en_19005155.mp3,"Later E models had the ""bulldog nose"" of the F series.",0.25
common_voice_en_19547374.mp3,Cod fish are of course not found in fresh water.,0.25
common_voice_en_19547388.mp3,"Years later, Jean wondered if the girl had really liked him.",0.25
common_voice_en_19547398.mp3,"Her work gained her the accolade of being ""the greatest contemporary transcendent poet"".",0.25
common_voice_en_19547403.mp3,"He is entombed at the Westwood Village Memorial Park Cemetery in Westwood, California.",0.25
common_voice_en_19547409.mp3,"Nonetheless, he was considered a good student and was well liked by his classmates.",0.25
common_voice_en_19547412.mp3,The company became both extremely well known and respected in the industry.,0.25
common_voice_en_19547446.mp3,The game itself plays out like a dating sim.,0.25
common_voice_en_19547452.mp3,"The ""Bucks Fizz"" album received average to good reviews from magazines.",0.25
common_voice_en_19547459.mp3,"He earned his law degree from the University of California, Hastings College of Law.",0.25
common_voice_en_19547478.mp3,The doctor agrees the idea will work.,0.25
common_voice_en_19547507.mp3,Pearse Canal joins Portland Canal at the north end of Pearse Island.,0.25
common_voice_en_19547511.mp3,Manlan was survived by his wife and four children.,0.25
common_voice_en_19547551.mp3,The community belongs to the Reform movement.,0.25
common_voice_en_19547691.mp3,Zero also has his signature long blonde hair.,0.25
common_voice_en_19547723.mp3,"As time passed, he grew an interest in magic.",0.25
common_voice_en_19547789.mp3,"The film included previously unreleased interviews, photos, and film footage of Kindelberger.",0.25
common_voice_en_19551006.mp3,"His son, Ramesses the Fifth, would succeed him to the throne.",0.25
common_voice_en_19552185.mp3,"Dindal was born in Columbus, Ohio.",0.25
common_voice_en_19552427.mp3,"However, this game uses two packs of playing cards.",0.25
common_voice_en_19552436.mp3,"It is based on an unfinished novel, ""The Assassination Bureau, Limited"" by Jack London.",0.25
common_voice_en_19552439.mp3,These conditions are caused by a number of factors.,0.25
common_voice_en_19553051.mp3,The body must be recognizable as the original car.,0.25
common_voice_en_19562755.mp3,The original manga was currently been licensed by Tokyopop.,0.25
common_voice_en_19568014.mp3,He instead followed the entire course of the river upstream to its head.,0.25
common_voice_en_19568015.mp3,This group is almost always long-standing within successful corps.,0.25
common_voice_en_19573603.mp3,They also advocate expanding the public sector with nationalisation of large multinational corporations.,0.25
common_voice_en_19747051.mp3,The International Gateway and canal is located between the United Kingdom and France pavilions.,0.25
common_voice_en_21139166.mp3,Christine that were included in the township of Acton.,0.25
common_voice_en_21139167.mp3,"Then the priest states that, in his heart, it was murder.",0.25
common_voice_en_21139288.mp3,In later life he was often employed as a sign painter.,0.25
common_voice_en_21139289.mp3,"Guest appearances on the album included DeBarge, the Lost Boyz and Canibus.",0.25
common_voice_en_21139298.mp3,In the early Victorian railway boom two companies constructed lines through the area.,0.25
common_voice_en_21139521.mp3,The number was used during his days as a graffiti tagger.,0.25
common_voice_en_21160136.mp3,The Ansan Line is a major rail line in Ansan.,0.25
common_voice_en_21162438.mp3,"After he was divorced from Lona, he and Jean married.",0.25
common_voice_en_21162441.mp3,"However, due to the recession, the company still had to tighten its belt.",0.25
common_voice_en_21162460.mp3,Weston was educated at the Westminster School.,0.25
common_voice_en_21181794.mp3,They have gone on to play additional shows and have released a new song.,0.25
common_voice_en_21181951.mp3,"Stovall was born in Munfordville, Kentucky.",0.25
common_voice_en_21182045.mp3,"Appleton is openly gay, and came out at university.",0.25
common_voice_en_21182842.mp3,The music is characterised by complex rhythm.,0.25
common_voice_en_21185341.mp3,"But at least Menzies has started something, and people could find more evidence.",0.25
common_voice_en_21185595.mp3,Several low-charting singles would follow for the band.,0.25
common_voice_en_21185612.mp3,"John's son, Jonathan Grado, recently entered the company as the third generation of Grado.",0.25
common_voice_en_21185613.mp3,It is sometimes called ringmail or ring mail.,0.25
common_voice_en_21185631.mp3,Nearby there is a caravan park and pub.,0.25
common_voice_en_21185651.mp3,It is a vocational school according to the Western model.,0.25
common_voice_en_21185686.mp3,The church is built in red sandstone.,0.25
common_voice_en_21206839.mp3,Rumours say she's now working on her solo album too.,0.25
common_voice_en_21206844.mp3,"Though it was a pushrod engine, it was advanced for the time.",0.25
common_voice_en_21206864.mp3,"Nearly every original DuMont Television program is considered lost, and presumed destroyed.",0.25
common_voice_en_21206894.mp3,"Later that year, it was renamed Cunningham Broadcasting.",0.25
common_voice_en_21207841.mp3,The town is noted for its Tudorbethan and neo-gothic architecture.,0.25
common_voice_en_21207965.mp3,Fishing with a hook and line is called angling.,0.25
common_voice_en_21208377.mp3,The area has been inhabited since the Great Migration.,0.25
common_voice_en_21208408.mp3,Work proceeded in Delaware and Maryland as well.,0.25
common_voice_en_21209795.mp3,"Scott said the number was by far, more than are reported in the media.",0.25
common_voice_en_21210053.mp3,"As before, one of the main hurdles was engine selection.",0.25
common_voice_en_21210135.mp3,There were large variations in structure and size.,0.25
common_voice_en_21229017.mp3,A number of houses have been built with many more under construction.,0.25
common_voice_en_19642351.mp3,Inglemoor students consistently score higher than the average district and state studen.,0.2222222222222222
common_voice_en_19962236.mp3,The Forest Park Inn is a recently refurbished family motel with outdoor patio seating.,0.2222222222222222
common_voice_en_23846363.mp3,The neighborhood is served by Tiruvallur railway station of the Chennai Suburban Railway Network.,0.2222222222222222
common_voice_en_27292378.mp3,"Alexander Griggs, a steamboat captain, is regarded as ""The Father of Grand Forks"".",0.2222222222222222
common_voice_en_19519445.mp3,The city owns a full-service marina adjacent to Clam Bayou Nature Park.,0.2222222222222222
common_voice_en_19744451.mp3,Waters from Lake Argentino flow into the Atlantic Ocean through the Santa Cruz River.,0.2222222222222222
common_voice_en_18714534.mp3,Gurmit Singh studied in Outram Secondary School during his secondary school years.,0.2222222222222222
common_voice_en_23893553.mp3,Many family reunions and civic groups utilize the church's adjacent park and pavilion.,0.2222222222222222
common_voice_en_23912006.mp3,Area restaurants compete for local bragging rights for having the best area clam chowder.,0.2222222222222222
common_voice_en_19852698.mp3,Bouchard served as opposition leader while Godbout remained leader of the Liberal Party.,0.2222222222222222
common_voice_en_19852743.mp3,"Emma Wood State Beach is popular for walking, fishing, swimming, and surfing.",0.2222222222222222
common_voice_en_20167438.mp3,Roma Mitchell Secondary College in northern Adelaide was named for Dame Roma.,0.2222222222222222
common_voice_en_20168048.mp3,"After Witty, Henry Holland of the Reform Party represented the Christchurch North electorate.",0.2222222222222222
common_voice_en_21507112.mp3,"The suburb contains a small shopping centre, a neighbourhood oval, and Torrens Primary School.",0.2222222222222222
common_voice_en_25641231.mp3,Local attractions include a museum of local history and a Russian Orthodox convent.,0.2222222222222222
common_voice_en_18909375.mp3,"""The Washington Post"" called him ""the best kept secret in contemporary horror fiction.",0.2222222222222222
common_voice_en_18963327.mp3,Nick Tubbs was named Goalkeeper in the Brisbane Men's Premier Select Team.,0.2222222222222222
common_voice_en_19547453.mp3,"His major research interests include general relativity, relativistic astrophysics, and computational astrophysics.",0.2222222222222222
common_voice_en_19552546.mp3,"However, Willis spent the year playing with the Hurricanes affiliate, the Albany River Rats.",0.2222222222222222
common_voice_en_19552945.mp3,The grenade exploded and seriously injured Rabbi Haim-Moshe Shapira of the National Religious Party.,0.2222222222222222
common_voice_en_19562763.mp3,It was named for pioneer Joe Gonsalves' fond childhood memories of Madeira Island.,0.2222222222222222
common_voice_en_21185572.mp3,"This collection eventually caught the attention of a college radio station in Orlando, Florida.",0.2222222222222222
common_voice_en_17730637.mp3,The city guard had to be reduced as well due to finance shortages.,0.2
common_voice_en_19751564.mp3,The song was subsequently featured on a few other movie soundtracks.,0.2
common_voice_en_19962332.mp3,"The former New York Jet, Damien Woody, lives here.",0.2
common_voice_en_24206659.mp3,Currently it is the second largest Muslim Community represented in Ukraine.,0.2
common_voice_en_29742006.mp3,A stack of chakram could be quickly thrown one at a time like shuriken.,0.2
common_voice_en_29742030.mp3,It will be standard for so long as mankind is interested in mountaineering.,0.2
common_voice_en_20288436.mp3,The greenery around the park has made it a favorite haunt of picnickers.,0.2
common_voice_en_27270554.mp3,"This effectively killed the club, and it has since ceased operations.",0.2
common_voice_en_23870229.mp3,The new branch is also planned to include a stop at Bromma Airport.,0.2
common_voice_en_23870231.mp3,As a literary author Boon was not an early bloomer.,0.2
common_voice_en_18344812.mp3,A bush chief had died a natural death.,0.2
common_voice_en_19730726.mp3,They are named after Isaac Newton and Roger Cotes.,0.2
common_voice_en_26997361.mp3,"MacNamara's novel has been reprinted several times, particularly when interest in the topic re-emerges.",0.2
common_voice_en_26997488.mp3,"He referred to Enoch Powell as ""The Prophet"".",0.2
common_voice_en_26997523.mp3,"He was lying in water, wearing only a pair of underpants.",0.2
common_voice_en_26986554.mp3,"The work is scored for full orchestra, with vocal soloist.",0.2
common_voice_en_20284779.mp3,"According to Kate, the couple later married in Valdosta, Georgia.",0.2
common_voice_en_20284798.mp3,Smaller isles number in tens of thousands.,0.2
common_voice_en_27560837.mp3,"According to this biography, Amand was born in Lower Poitou.",0.2
common_voice_en_27560839.mp3,"While successful, the company was only a minor automotive supplier.",0.2
common_voice_en_27560879.mp3,He was the son of Allen and Nancy McLendon Hayden.,0.2
common_voice_en_20562291.mp3,Mayne Island is one of the southern Gulf Islands.,0.2
common_voice_en_141402.mp3,Two children playing in the snow near a stack of logs.,0.2
common_voice_en_141407.mp3,A busy store full of people shopping at the store.,0.2
common_voice_en_23893341.mp3,The channel was set up as an experimental full service channel.,0.2
common_voice_en_23893342.mp3,For a time thereafter he was attached to Australian Headquarters in London.,0.2
common_voice_en_19597452.mp3,"Mathematically, the infinity series is an integer sequence.",0.2
common_voice_en_19612309.mp3,"There is even very low friction, as long as the chain is sufficiently lubricated.",0.2
common_voice_en_24569285.mp3,"Thirty-nine lights shine, one for each who died that night.",0.2
common_voice_en_24569299.mp3,One of the agencies that represents him is the National Speakers Bureau.,0.2
common_voice_en_22708460.mp3,There are development schemes and programmes implemented in the district.,0.2
common_voice_en_22708465.mp3,He died at a hospital in Zurich after collapsing at the airport.,0.2
common_voice_en_22708466.mp3,"Furthermore, he liked to photograph and owned a small fruit farm.",0.2
common_voice_en_19717576.mp3,"Three months after his birth, the family moved to Bruges.",0.2
common_voice_en_19717651.mp3,Judy the twin is worthy company for these associates.,0.2
common_voice_en_20029443.mp3,Hartman and Lunden led the show through several years of success.,0.2
common_voice_en_20029445.mp3,Nicholas later decided to alter his original abdication.,0.2
common_voice_en_20029446.mp3,Lucas also served as the Associate Artistic Director.,0.2
common_voice_en_22443855.mp3,Astrid Lindgren died in her home in central Stockholm.,0.2
common_voice_en_22443882.mp3,This approximate symmetry is called the custodial symmetry.,0.2
common_voice_en_20049350.mp3,"The tractor does most of the work, with the farmer stepping in for emergencies.",0.2
common_voice_en_20049375.mp3,"For freestanding houses, wood frames are popular.",0.2
common_voice_en_22749664.mp3,"Its flowers occur singly, are five-petalled, and white.",0.2
common_voice_en_22749665.mp3,She read criminology at the London School of Economics.,0.2
common_voice_en_22749678.mp3,"Most look rather like small houseflies, but are commonly drab grey.",0.2
common_voice_en_22749685.mp3,The McGuinty Liberals had been returned with a minority Government.,0.2
common_voice_en_22749702.mp3,Please continue to watch over her kindly and over the long term.,0.2
common_voice_en_25040779.mp3,Technicians use a helicopter rather than hiking the long ascent to the top.,0.2
common_voice_en_23830005.mp3,Many commercial websites also offer this service at a charge.,0.2
common_voice_en_23846360.mp3,Concordia College is one of the most prosperous schools in the Northwest.,0.2
common_voice_en_23846362.mp3,"Metal cations form thiophenolates, some of which are polymeric.",0.2
common_voice_en_26985653.mp3,"Later in the war, a parolee camp was established at Vienna.",0.2
common_voice_en_26985654.mp3,The result is a wide outcrossing between all major strains.,0.2
common_voice_en_26985737.mp3,The modern building was actually built around the chapel it now harbours.,0.2
common_voice_en_26986054.mp3,The Domino Sugar factory was also located nearby.,0.2
common_voice_en_27292265.mp3,"Wiley was born in Fort Gibson, Oklahoma.",0.2
common_voice_en_19519440.mp3,His position as emperor was ratified by the Senate around this time.,0.2
common_voice_en_19519451.mp3,"Scottish Water's approach to capital maintenance has previously received independent, high level scrutiny.",0.2
common_voice_en_19519465.mp3,The old Pennsylvania Railroad station no longer exists.,0.2
common_voice_en_19519466.mp3,The newly named chain solved that problem.,0.2
common_voice_en_19946523.mp3,The Cabin is also on the National Register of Historic Places.,0.2
common_voice_en_27637588.mp3,The state is strictly quarantined against all cattle from Texas.,0.2
common_voice_en_27637763.mp3,Peace was born in San Diego to two teachers.,0.2
common_voice_en_89084.mp3,A man in a black hat sells Russian hats and tourist goods at an outdoor stand.,0.2
common_voice_en_89098.mp3,Two young Snowman builders take delight in their creation.,0.2
common_voice_en_20996241.mp3,Hugh Walters lived all his life in Bilston.,0.2
common_voice_en_20999397.mp3,That's a big difference between this role and any other part one've played.,0.2
common_voice_en_20999725.mp3,"He was married either to Amphithea, daughter of Pronax, or to Demonassa.",0.2
common_voice_en_21183297.mp3,"""It was just a rehash of the book, which hadn't interested me,"" he said.",0.2
common_voice_en_30645450.mp3,Dwarf white isopods give birth asexually.,0.2
